label,text,label_encoded
ham,got lousy sleep kept waking every hours see cat wanted come worry cold,0
spam,hot horny willing live local text reply hear strt back per msg netcollex ltdhelpdesk reply stop end,1
ham,great trip india bring light everyone project everyone lucky see smile bye abiola,0
ham,admin building might slightly earlier ill call reaching,0
ham,didnt tell thatnow thinking plus hes going stop runs,0
ham,partys place usf charge contribute way greatly appreciated yeah got room one,0
ham,office call ltgt min,0
spam,last chance claim worth discount vouchers today text shop savamob offers mobile savamob pobox muz sub,1
ham,dawhats plan,0
ham,yay cant wait party together,0
ham,cool shall see tip anyway home got something drop later lets town tonight maybe mum take,0
ham,nah wednesday bring mini cheetos bag,0
ham,boy loved gal propsd didnt mind lttrs frnds threw thm boy decided aproach gal time truck speeding towards gal hit girld boy ran like hell saved asked run fast boy replied boost secret energy instantly girl shouted energy thy lived happily gthr drinking boost evrydy moral story free msgsd gud,0
ham,borrow bag,0
spam,free week nokia tone mob every week txt nokia get txting tell mates pobox wwq normptone,1
spam,natalie inviting friend reply yes see stop send stop frnd,1
ham,lifted hopes offer money need especially end month approaches hurts studying anyways weekend,0
ham,school starting stay whats weather like food social support system like friends school things important,0
ham,town important,0
ham,sorry ill call later,0
ham,ltgt pple marry lovers becz hav gud undrstndng dat avoids problems sent dis wil get gud news friday person like tomorrow best day life dont break chain break suffer send ltgt frnds ltgt mins whn read,0
spam,private account statement xxxxxx shows unredeemed points call identifier code expires,1
ham,skint fancied bevieswaz gona meet othrs spoon jst bin watchng planet earthsofa comfey dont make hav night,0
ham,wasted den muz chiong sat sun liao,0
ham,try something dear read something exams,0
ham,tiwary rcbbattle bang kochi,0
ham,yes completely formclark also utter waste,0
ham,babe goes day sip cappuccino think love send kiss across sea,0
ham,thats said bad dat gals know wat,0
ham,log wat sdrybi,0
ham,hey babe doin wot nite love annie,0
spam,congratulations awarded either gift vouchers free entry weekly draw txt music tncs,1
ham,call cost guess isnt bad miss need want love,0
ham,remain unconvinced isnt elaborate test willpower,0
ham,hey dont watch men lunch haha,0
ham,wun angry msg aft come home tonight,0
ham,nowadays people notixiquating laxinorficated opportunity bambling entropication ever oblisingately opted books masteriastering amplikater fidalfication champlaxigating think atrocious wotz opinion junna,0
ham,new theory argument wins situation loses person dont argue friends kick amp say always correct,0
ham,forgot tell smth like number sections clearer,0
ham,prabhaim sorydarealyfrm heart sory,0
ham,also feel yesterday night wait til day night dear,0
ham,trust even isnt,0
spam,free msg sorry service ordered could delivered sufficient credit please top receive service,1
ham,taking derek amp taylor walmart back time youre done leave mouse desk ill text priscillas ready,0
ham,easy ahsen got selected means good,0
ham,mum going robinson already,0
ham,didnt hear,0
spam,guess somebody know secretly fancies wan find give call landline dateboxessexcmxn pmin,1
spam,contract mobile mnths latest motorola nokia etc free double mins text orange tariffs text yes callback remove records,1
ham,change one next escalator,0
ham,please get ltgt dollar loan ill pay back mid february pls,0
ham,fact youre cleaning shows know upset priority constantly want need,0
ham,tension face smiling face waste face innocent face terror face cruel face romantic face lovable face decent face ltgt joker face,0
ham,okok okthenwhats todays plan,0
spam,want new video phone anytime network mins half price line rental free text months reply call free delivery,1
ham,got hella gas money want grand nature adventure galileo little bit,0
ham,dunno lets learn pilates,0
ham,wait lect havent finish,0
ham,many days since,0
ham,dips cell dead coming better respond else shall come back,0
ham,one interested may business plan,0
ham,nice day dear,0
ham,anything lor lor,0
ham,may approve panalambut posts,0
ham,two teams waiting players,0
ham,gain rights wifedont demand iti trying husband toolets see,0
ham,went attend another two rounds todaybut still didt reach home,0
ham,mode men left,0
ham,say fantastic chance anything need bigger life lift losing live think would first person die,0
ham,alright youre sure let know youre leaving,0
spam,xmas iscoming awarded either gift vouchers free entry weekly draw txt music tnc,1
ham,aight pick open tonight,0
ham,got many responsibilities,0
ham,whatever juliana whatever want,0
ham,tell make little spreadsheet track whose idea smoke determine smokes much entire month february ill come,0
ham,stop old man get build snowman snow angels snowball fights,0
ham,lor msg call,0
ham,short cute good person dont try prove gud noon,0
ham,yesterday going home,0
ham,speak feel words better silence gud mrng,0
ham,yeshe really greatbhaji told kallis best cricketer sachin worldvery tough get,0
ham,realise busy guy trying bother get exams outta way try cars day,0
ham,wish great semester,0
ham,pass dis contacts see wat get redim luv wid blueu put smile face purpleu realy hot pinku swt orangei thnk lyk greeni realy wana wid yelowi wnt bck blackim jealous browni miss plz giv one color,0
ham,yeah sorry tell pubcafe sit come wen,0
ham,sent ltgt bucks,0
ham,oops sorry check dont mind picking tomo half eight station would,0
ham,dude ive seeing lotta corvettes lately,0
ham,free call,0
ham,lot sickness thing going round take easy hope feel better soon lol,0
ham,sday joinedso training started today,0
ham,long fuckin showr,0
ham,wan meet combine parts hows rest project going,0
ham,harishs rent transfred acnt,0
ham,home please call,0
ham,good evening sir hope nice day wanted bring notice late paying rent past months pay ltgt charge felt would inconsiderate nag something give great cost thats didnt speak however recession wont able pay charge month hence askin well ahead months end please help thank everything,0
ham,umma ask vava also come tell play later together,0
ham,going ikea str aft dat,0
ham,greatest test courage earth bear defeat without losing heartgn,0
ham,yes fine love safe,0
ham,usually person unconscious thats children adults may behave abnormally ill call,0
spam,hello need posh birds chaps user trial prods champneys put need address dob asap,1
spam,good luck draw takes place feb good luck removal send stop customer services,1
ham,awesome deal gate charles told last night yeah,0
ham,sorry datoday wont come playi driving clas,0
ham,sent scream moan bed princess,0
ham,lost pounds since doc visit last week woot woot gon celebrate stuffing face,0
ham,dear call tmorrowpls accomodate,0
ham,dude got haircut breezy,0
ham,done studyn library,0
ham,princess thank pics pretty,0
ham,want lick pussy,0
ham,let know contact ive settled room lets know,0
ham,anything lor coming,0
ham,total video converter free download type google search,0
ham,bloo bloo bloo ill miss first bowl,0
ham,shall come get pickle,0
spam,dear uve invited xchat final attempt contact txt chat pmsgrcvdhgsuitelandsrowwjhl ldn yrs,1
ham,wonder phone battery went dead tell love babe,0
ham,probably still going stuff,0
ham,great never better day gives even reasons thank god,0
ham,yes nigh cant aha,0
ham,msg leave house,0
spam,someone know asked dating service contact cant guess call revealed pobox lshb,1
ham,way transport less problematic sat night way want ask join bday feel free need know definite nos booking fri,0
ham,mmmmmm love youso much ahmad cant wait year begin every second takes closer side happy new year love,0
ham,actually send reminder today wonderful weekend,0
ham,bday real april,0
spam,want funk fone weekly new tone reply tonesu text original best tones gbp network operator rates apply,1
ham,jason says hes gon around ill around ltgt,0
ham,aldrine rakhesh rtm herepls callurgent,0
ham,kkapo kgood movie,0
ham,know lab goggles went,0
ham,solihull want anything,0
spam,moby pub quizwin high street prize know new duchess cornwall txt first name unsub stop arrow,1
ham,hmm well night night,0
ham,message truro hospital ext phone phone side,0
ham,uncles atlanta wish guys great semester,0
ham,unfortunately ive found pick sister airport evening dont think ill going try one,0
spam,dont forget place many free requests stchoicecouk wish information call,1
ham,great attracts brothas,0
ham,always putting business put pictures ass facebook one open people ive ever met would think picture room would hurt make feel violated,0
ham,sorry grocers,0
ham,dear chechi talk,0
ham,time want come,0
ham,new car house parentsi new job hand,0
ham,dude fakemy frnds got money thts reffering uif member wit mail link credited ltgt getiing ltgt rsi draw acc wen ltgt,0
spam,wont believe true incredible txts reply learn truly amazing things blow mind ofwd ptxt,1
ham,pls call happen,0
ham,sorry flaked last night shits seriously goin roommate tonight,0
ham,sure theyll understand wine good idea slurp,0
spam,important information orange user today lucky dayfind log onto theres fantastic surprise awaiting,1
ham,still got lessons sch,0
ham,send birthdate month year tel life partners name method calculation reply must,0
ham,ask next sat make lor,0
spam,private account statement shows unredeemed points call identifier code expires,1
ham,also maaaan missing,0
ham,dont worry guess hes busy,0
ham,wow healthy old airport lor cant thk anything else ill bathing dog later,0
ham,heard week,0
ham,,0
spam,urgent call landline complimentary ibiza holiday cash await collection sae tcs box ppm,1
spam,thank winner notified sms good luck future marketing reply stop customer services,1
ham,lul gettin juicy gossip hospital two nurses talking fat gettin one thinks shes obese oyea,0
ham,nothing getting msgs dis name wit different nos,0
ham,yes trust buy new stuff asap try,0
ham,watch lor saw swatch one thk quite ard need opinion leh,0
ham,frens lor alone wif mum sis lor,0
spam,urgent awarded complimentary trip eurodisinc trav acoentry claim txt dis morefrmmob shracomorsglsuplt,1
ham,expect whenever text hope goes well tomo,0
ham,willing apps class,0
ham,wats decision,0
ham,still tonight,0
ham,cool ill text way,0
ham,aight sounds good want come,0
ham,lol trust,0
